"id" "model_id" "x" "y" "z" "rotation_angle" "pref_orientation"
33 "473863035" -37.95361559786369 279.42977721927855 275.5939524433599 5.7727915260065 130.21276595744686
34 "473863035" -53.5737151945131 -117.96264882958232 241.998363319834 3.992973484585209 134.04255319148942
35 "473863035" -184.88388784340853 273.5712524980472 199.6981664199014 4.1201229683409215 137.87234042553197
36 "473863035" -136.72951575971868 259.0077893370798 328.64309665193696 1.7846413558535077 141.70212765957453
37 "473863035" -228.00279262129277 78.53330456494217 262.78784169959914 5.933376137600516 145.53191489361708
38 "473863035" -64.8076388378098 -2.983660848160815 303.05846151847305 0.188149147300526 149.36170212765964
39 "473863035" 193.3569705759436 -171.52301972728145 153.09032471719277 1.1054135272791814 153.1914893617022
40 "473863035" 290.36952279212807 85.57012733086384 146.49639751590206 0.8162218185481712 157.02127659574475
41 "473863035" -27.443147115665887 -54.090035146536344 270.1410073657862 1.7520354743590043 160.8510638297873
42 "473863035" -140.8317717641816 -204.3980399109939 162.2668079631299 2.1359484211686093 164.68085106382986
43 "473863035" -233.01930938165395 -70.94479001653944 212.67395791099645 3.6966838030291984 168.51063829787242
44 "473863035" -25.772379548193985 -52.019711729302294 326.9689672458137 2.0421046924547217 172.34042553191497
45 "473863035" 75.07538692250739 284.52580812083386 160.75999778819067 4.872455359434347 176.17021276595753
46 "473863035" 23.640447568501145 19.70967007055679 249.99343820258252 1.5661954436072 180.00000000000009
47 "472912177" -147.2095235018163 -142.03499316877986 264.8319324652189 1.09388476537645 15.0
48 "472306616" 68.04402566708336 -284.58910969021815 147.86507344163397 1.656651105081757 30.0
49 "472306616" -62.19787166032745 -201.04560367395936 312.5843691512987 6.045067049459501 45.0
50 "472306616" -88.21697127518917 -57.61781969783937 341.2426122149013 5.8894051854887515 60.0
51 "472306616" -332.3790440797612 332.38375645806053 349.1314232659568 6.268323444624425 75.0
52 "472912177" 348.2136581087969 119.8659205714735 226.19692834833444 1.4715210712811189 90.0
53 "472912177" -37.55910759422688 42.01058075944776 292.80912140622246 3.7427119060733895 105.0
54 "472912177" -192.1349842626818 -158.0932000993118 346.860198574023 5.418248721879363 120.0
55 "472306616" -206.20704057063887 60.19257964231632 357.04701689927447 5.2814605717551135 135.0
56 "472912177" -156.58668507660508 -300.5998124480972 130.38285678850855 5.722068321013274 150.0
57 "472306616" -50.020267959802176 128.6858365364194 311.9519748832115 0.28019666572736884 165.0
58 "472912177" 89.01577994416878 169.1440442388003 276.38403816237934 2.4805322447961977 180.0
59 "472451419" 160.91279331167019 149.49694163677717 446.89054521219185 5.193718416294761 6.666666666666667
60 "472451419" -350.4487847945998 295.6090321063874 402.1366832786697 4.728890008027536 13.333333333333334
61 "472451419" 274.67695719945755 -294.07842073102995 404.94577217887365 4.700845342127764 20.0
62 "472451419" 14.949017982424703 -59.3561711021115 427.8947580218348 4.3295760187055725 26.666666666666668
63 "472451419" -311.84261958755934 -160.0094704686685 387.439347424293 4.601887689570239 33.333333333333336
64 "472451419" 34.417877387906834 352.6541490272416 439.6066212841793 0.38011679381059116 40.0
65 "472451419" 311.66271874680984 202.47656022030435 402.93201912222196 3.2737147261671695 46.666666666666664
66 "472451419" 326.616567877757 -26.12547884596882 460.4067462171158 4.717077291490477 53.33333333333333
67 "472451419" -161.22928332197452 255.58096345091244 432.2745134998871 1.0709230277468973 59.99999999999999
68 "472451419" -276.2609504908105 -308.0847456823627 371.2478552729041 3.526339251234657 66.66666666666666
69 "472451419" -324.7077708885745 -197.97527049155974 417.9463187234603 2.4972031205897376 73.33333333333333
70 "472451419" 331.0970378676583 -243.49620978860187 370.893916781008 5.563275772608314 80.0
71 "472451419" 245.4608916317133 -329.647194520289 386.36823204983506 2.772257783727878 86.66666666666667
72 "472451419" -261.9007635504229 180.30074721403287 398.1514159064049 1.9059017306991906 93.33333333333334
73 "472451419" -85.79260902665655 -345.43716647348293 364.139762871409 3.944612402115927 100.00000000000001
74 "472451419" -274.39494100765205 -299.13500215350575 434.31220795392403 0.9293980130756143 106.66666666666669
75 "472451419" -171.70741543858384 340.90651597041744 410.95573417263114 5.245620953552689 113.33333333333336
76 "472451419" -272.56086967956037 83.53845412892927 410.2901833629783 0.17848863986077212 120.00000000000003
77 "472451419" 74.06237622967093 199.6368518798301 398.05530868162134 5.930158112973054 126.6666666666667
78 "472451419" -5.485921581165275 96.38189845842582 445.04457792997056 1.405113050142376 133.33333333333337
79 "472451419" -43.56855920472691 -298.372048929913 436.54741440425846 2.094101628209713 140.00000000000003
80 "472451419" -121.81329900555475 98.89722312716107 411.467534914389 1.4043897343895966 146.66666666666669
81 "472451419" 299.11846850331847 -247.63935566940842 428.74489729012333 4.821786494590101 153.33333333333334
82 "472451419" -179.01521263131056 161.5657260115516 378.48992214367223 4.429058463362343 160.0
83 "472451419" 324.4148485693183 338.89904808679114 434.69327100445594 1.0460491130532856 166.66666666666666
84 "472451419" 298.89126821775704 218.10027569339096 438.29854536985454 4.594814428909583 173.33333333333331
85 "472451419" 109.3144549972346 -49.21585670611315 399.7482169518758 6.1440664053432945 179.99999999999997
86 "471081668" -154.60062581668475 193.00826547067996 383.5954630730055 5.856114990457364 25.714285714285715
87 "471081668" 335.58906225682335 221.09305918560497 390.6945295510111 2.728566828976772 51.42857142857143
88 "471081668" -99.25436022631241 -206.10725670494776 407.83624041673227 5.395450836561806 77.14285714285714
89 "471081668" -135.73233760803393 -84.17418176541202 415.17657927592285 5.826860683284427 102.85714285714286
90 "471081668" 266.2434859630036 -300.1711290639776 417.9475666766531 2.0625647038698234 128.57142857142858
91 "471081668" 113.67347714855953 -302.1194116059288 468.74688094440654 1.6923085630282202 154.2857142857143
92 "471081668" -181.02507775912215 -6.536708032953066 427.6093667623006 4.870403465108249 180.00000000000003
93 "LIF_exc1" 285.841539399957 324.9087766081756 568.5876412282197 2.3103800157653067 8.571428571428571
94 "LIF_exc1" -324.6884851934764 65.50872693409994 592.2449824634298 2.0897645908616442 17.142857142857142
95 "LIF_exc1" -278.6605467948101 -237.80217670881774 539.321273282988 3.924565685217798 25.714285714285715
96 "LIF_exc1" 222.92938116963302 -43.684587255493184 540.7971308265112 4.6615702155277905 34.285714285714285
97 "LIF_exc1" -227.44140724114064 148.16147967814925 510.7759925528895 4.4909195103344395 42.857142857142854
98 "LIF_exc1" 319.69671478610417 -193.17195400062087 509.5758200098117 6.2269301347932675 51.42857142857142
99 "LIF_exc1" -263.3573901144338 207.19154559339015 647.3886791963922 1.3852981821914745 59.99999999999999
100 "LIF_exc1" 194.68764680765577 337.0576432748013 496.32829926663044 5.165420557505209 68.57142857142857
101 "LIF_exc1" -17.731506706878363 322.58630438751834 631.561034788058 2.503938630773804 77.14285714285714
102 "LIF_exc1" -76.16857699449618 126.69097316716578 554.0980649895142 2.1584428126189517 85.71428571428571
103 "LIF_exc1" 289.05902512649186 -1.8806694299758058 652.1153766277715 0.27883181936132606 94.28571428571428
104 "LIF_exc1" -70.76247036354428 -318.14957280849944 537.8952644038608 6.153596183396061 102.85714285714285
105 "LIF_exc1" 293.89990864974163 -213.25193754976738 612.0354251945043 4.2749100812629806 111.42857142857142
106 "LIF_exc1" -120.54156283138694 -167.7003787251293 588.754903257338 5.124055120849818 119.99999999999999
107 "LIF_exc1" 45.72474831547885 -13.122042505666625 517.8570174313519 3.9169619234662756 128.57142857142856
108 "LIF_exc1" -65.18998600562027 54.47340467682841 475.77824228104816 3.3458210316543884 137.14285714285714
109 "LIF_exc1" 85.40776622596108 262.22898840498556 578.212004859912 3.4355918833419303 145.71428571428572
110 "LIF_exc1" -293.1924403307942 -93.13436285149508 585.8115955960222 4.18528643908297 154.2857142857143
111 "LIF_exc1" 92.93923871762675 -228.6343883211931 576.1819814762332 2.499155347313699 162.8571428571429
112 "LIF_exc1" 94.88827519143383 -145.14215596955378 581.8779748380191 1.689003763066283 171.42857142857147
113 "LIF_exc1" -220.38927293815877 55.483038577992275 537.3783881374985 1.354828049078064 180.00000000000006
114 "LIF_inh1" -170.3117482891797 -300.6820627234603 612.5295615839775 5.712878279464055 30.0
115 "LIF_inh1" -42.94047593210572 126.8706812924595 612.9092459693694 0.6760212546236116 60.0
116 "LIF_inh1" 341.6484872698153 348.6084652070783 617.6927206120714 5.638855006814903 90.0
117 "LIF_inh1" -246.7372363853239 65.6891680051386 603.872521393237 2.03603104569231 120.0
118 "LIF_inh1" 275.4347249543004 -63.89493422910294 564.3805529178114 5.2780527799550425 150.0
119 "LIF_inh1" 339.36187511159596 -27.795058235967044 652.7673392474303 5.971366765171637 180.0
